aX,aY,aZ,gX,gY,gZ
0.188,-0.057,0.803,-2.808,-79.041,81.665
0.220,0.154,0.911,-0.427,-92.041,90.332
0.216,0.331,1.048,0.427,-103.271,91.431
0.237,0.475,1.179,0.427,-106.995,87.708
0.252,0.576,1.285,7.874,-100.586,79.773
0.310,0.605,1.353,26.855,-83.557,68.237
0.359,0.575,1.332,40.710,-60.486,54.688
0.386,0.551,1.234,44.189,-36.255,41.687
0.428,0.503,1.100,38.940,-14.709,32.288
0.444,0.458,0.974,26.917,0.732,25.757
0.450,0.458,0.898,8.545,9.094,21.118
0.443,0.460,0.873,-5.615,12.268,17.151
0.421,0.460,0.873,-16.418,12.268,11.536
0.402,0.441,0.889,-21.423,10.376,4.395
0.386,0.384,0.917,-18.005,8.667,-2.319
0.383,0.307,0.922,-8.179,7.324,-6.042
0.394,0.253,0.888,6.836,5.859,-6.409
0.415,0.213,0.839,25.024,3.662,-3.296
0.417,0.186,0.778,38.635,-0.061,1.892
0.400,0.214,0.715,42.053,-4.700,7.935
0.392,0.266,0.679,38.208,-9.399,12.512
0.396,0.309,0.682,28.320,-15.320,15.198
0.389,0.345,0.735,14.343,-21.423,14.160
0.384,0.372,0.808,2.380,-26.978,10.376
0.389,0.365,0.894,-2.319,-31.189,5.493
0.373,0.318,0.967,-1.648,-32.043,1.404
0.359,0.266,1.026,-0.366,-30.029,-1.648
0.361,0.227,1.058,2.441,-25.452,-1.892
0.364,0.226,1.055,5.676,-18.616,0.916
0.360,0.231,1.030,8.240,-10.681,5.005
0.349,0.239,0.992,7.019,-3.113,7.629
0.356,0.270,0.954,2.197,3.479,8.301
0.353,0.303,0.911,-2.502,8.057,8.118
0.364,0.321,0.876,-2.258,9.766,7.996
0.382,0.299,0.864,4.395,8.667,8.423
0.389,0.290,0.856,7.629,4.700,8.423
0.391,0.295,0.851,7.019,0.854,8.667

0.852,0.294,1.721,-27.527,-62.500,-1.709
0.837,0.408,1.923,-35.645,-61.768,-1.526
0.770,0.541,2.130,-43.762,-57.068,-3.357
0.675,0.657,2.349,-47.119,-47.546,-9.399
0.531,0.742,2.536,-43.396,-33.081,-20.691
0.361,0.721,2.685,-32.532,-14.832,-35.706
0.192,0.635,2.774,-21.179,6.104,-53.528
0.028,0.499,2.821,-12.817,29.419,-72.083
-0.161,0.358,2.852,-11.597,55.481,-89.355
-0.434,0.251,2.863,-11.902,85.571,-103.394
-0.738,0.084,2.847,-5.737,117.065,-114.563
-1.083,-0.086,2.767,2.502,147.339,-125.732
-1.358,-0.319,2.587,17.883,175.964,-135.620
-1.653,-0.662,2.354,33.569,205.444,-140.564
-2.004,-1.125,2.140,37.048,235.413,-138.855
-2.205,-1.572,1.953,24.658,266.846,-125.427
-2.273,-1.930,1.725,10.864,301.270,-92.224
-2.338,-2.163,1.425,4.822,333.984,-37.109
-2.330,-2.192,1.020,-0.305,359.680,32.959
-2.267,-2.026,0.605,-4.944,374.329,109.375
-2.235,-1.685,0.279,-14.038,376.282,181.519
-2.294,-1.227,0.039,-23.437,369.019,243.896
-2.388,-0.774,-0.140,-28.748,359.924,295.288
-2.469,-0.370,-0.257,-36.804,353.271,335.815
-2.494,-0.012,-0.336,-48.340,349.915,364.990
-2.499,0.259,-0.452,-54.321,350.586,386.047
-2.484,0.463,-0.568,-61.340,355.225,401.184
-2.484,0.614,-0.656,-70.374,360.901,411.316
-2.558,0.668,-0.724,-68.237,365.173,420.105
-2.664,0.699,-0.784,-54.749,369.019,434.082
-2.859,0.784,-0.919,-24.353,373.413,457.825
-3.018,1.029,-1.160,23.071,372.742,491.638
-2.981,1.349,-1.457,95.764,357.788,529.541
-2.973,1.735,-1.789,183.228,318.970,561.462
-2.936,2.183,-2.400,248.169,258.911,583.496
-2.528,2.619,-2.715,266.968,192.627,595.276
-2.190,3.049,-2.538,265.503,116.455,589.905
-2.219,3.231,-2.288,254.333,25.696,563.843
-2.253,3.382,-1.923,201.111,-66.345,518.555
-2.212,3.560,-1.388,124.878,-140.320,462.341
-2.112,3.683,-0.916,75.989,-188.965,404.236
-1.851,3.732,-0.561,81.421,-216.431,348.083
-1.585,3.768,-0.275,110.107,-231.018,289.368
-1.444,3.844,-0.063,124.634,-235.779,227.295
-1.364,3.907,0.095,124.146,-227.783,160.828
-1.323,3.947,0.180,116.333,-209.290,89.294
-1.337,3.846,0.171,110.107,-187.805,14.771
-1.416,3.660,0.067,106.934,-172.058,-59.204
-1.471,3.372,-0.077,111.206,-165.894,-128.418
-1.460,3.094,-0.170,115.906,-173.828,-190.613
-1.490,2.778,-0.166,126.953,-196.167,-244.873
-1.498,2.434,-0.065,143.005,-223.389,-289.124
-1.461,2.149,0.130,151.428,-245.972,-323.486
-1.434,1.952,0.349,148.560,-259.888,-348.755
-1.415,1.779,0.536,143.433,-263.184,-366.577
-1.352,1.632,0.688,138.611,-256.836,-381.653
-1.279,1.492,0.841,131.287,-246.826,-397.705
-1.199,1.335,1.031,121.704,-238.953,-416.321
-1.105,1.186,1.282,110.779,-234.009,-436.157
-1.090,1.068,1.535,106.079,-226.807,-456.238
-1.218,0.943,1.677,111.511,-210.693,-475.281
-1.308,0.994,1.776,105.042,-184.875,-496.277
-1.457,1.054,1.661,90.698,-157.410,-520.874
-1.783,0.752,1.370,107.422,-136.414,-545.532
-2.175,0.465,1.218,111.633,-128.662,-575.806
-2.581,0.147,1.202,66.223,-130.981,-609.436
-2.789,-0.219,1.274,25.330,-139.465,-639.587
-2.959,-0.800,1.328,22.339,-148.376,-655.579
-2.907,-1.365,1.426,12.939,-153.625,-650.208
-2.539,-1.765,1.546,1.465,-155.640,-616.821
-2.041,-1.959,1.612,7.629,-151.611,-556.641
-1.640,-1.985,1.607,43.762,-143.127,-480.042
-1.311,-2.000,1.496,99.243,-131.470,-397.095
-1.092,-1.903,1.371,140.259,-118.347,-318.298
-0.948,-1.745,1.279,147.705,-102.051,-249.695
-0.856,-1.604,1.171,127.747,-82.642,-190.247
-0.667,-1.438,1.116,85.510,-59.509,-138.794
-0.412,-1.265,1.062,39.917,-36.011,-93.201
-0.233,-1.083,0.963,6.104,-17.334,-51.941
-0.124,-0.831,0.908,-15.503,-6.531,-17.212
0.006,-0.583,0.861,-19.287,-2.197,12.329
0.148,-0.301,0.786,-11.047,-1.099,39.551
0.240,-0.045,0.687,5.127,-4.028,63.171
0.300,0.187,0.626,18.677,-9.766,80.017
0.339,0.403,0.598,25.635,-16.541,88.257
0.383,0.607,0.588,31.982,-22.156,89.600
0.426,0.720,0.591,43.213,-25.757,85.327
0.444,0.788,0.608,49.744,-27.954,74.829
0.449,0.822,0.627,48.767,-29.724,60.486
0.475,0.814,0.665,43.396,-31.738,46.143
0.473,0.782,0.734,33.203,-34.363,33.569
0.471,0.761,0.834,18.738,-36.499,23.071
0.472,0.733,0.932,8.057,-36.499,14.893
0.456,0.701,1.022,2.808,-32.532,8.118
0.437,0.635,1.077,0.854,-24.231,1.709
0.424,0.546,1.078,1.770,-12.573,-2.991
0.435,0.448,1.025,3.113,-0.671,-4.822
0.432,0.384,0.930,5.432,8.911,-3.479
0.420,0.389,0.817,6.958,15.198,1.282
0.415,0.435,0.706,10.071,16.296,7.812
0.402,0.486,0.612,14.038,11.841,12.634
0.392,0.547,0.544,16.113,3.479,14.893
0.388,0.593,0.535,15.015,-5.737,14.587
0.387,0.621,0.604,11.780,-15.991,11.597
0.388,0.618,0.713,8.118,-26.001,5.615
0.376,0.570,0.846,7.263,-31.982,-1.282
0.366,0.510,0.943,9.888,-32.166,-6.775
0.365,0.464,0.975,16.663,-27.954,-9.705
0.381,0.419,0.976,26.611,-21.545,-9.460
0.389,0.363,0.966,33.936,-15.686,-8.301
0.374,0.321,0.961,34.363,-11.292,-7.202
0.349,0.290,0.959,31.921,-7.019,-4.700
0.337,0.266,0.925,30.029,-2.747,-0.977
0.347,0.292,0.864,25.574,1.770,4.822
0.364,0.337,0.824,18.555,4.700,10.071
0.349,0.376,0.805,9.521,4.761,12.329
0.370,0.428,0.791,-0.244,3.967,12.146
0.394,0.471,0.782,-6.592,3.784,11.169
0.403,0.530,0.770,-7.141,2.380,8.667

0.682,0.723,1.435,-61.340,-47.302,-2.747
0.710,0.794,1.571,-59.326,-49.622,-7.812
0.726,0.771,1.683,-42.053,-48.401,-12.329
0.764,0.744,1.758,-32.532,-44.922,-19.287
0.804,0.732,1.808,-30.701,-42.358,-27.771
0.785,0.710,1.859,-29.114,-40.466,-36.316
0.704,0.707,1.952,-27.710,-39.001,-45.349
0.540,0.718,2.078,-22.827,-37.170,-55.542
0.317,0.688,2.238,-17.395,-30.884,-68.237
0.052,0.623,2.420,-20.996,-17.517,-84.595
-0.187,0.510,2.598,-32.837,3.784,-103.699
-0.462,0.381,2.723,-48.157,33.752,-124.268
-0.753,0.179,2.751,-54.688,70.251,-141.785
-1.042,-0.081,2.666,-49.500,110.046,-154.053
-1.333,-0.403,2.479,-38.269,149.658,-158.386
-1.578,-0.809,2.276,-33.752,188.171,-153.992
-1.812,-1.211,2.112,-45.410,224.182,-141.418
-1.963,-1.563,1.971,-64.026,256.409,-121.094
-2.031,-1.772,1.774,-76.172,285.461,-90.820
-2.054,-1.891,1.454,-61.707,307.617,-49.133
-2.022,-1.917,1.063,-33.813,319.153,1.343
-1.916,-1.769,0.728,-19.531,318.237,55.359
-1.825,-1.449,0.509,-20.142,309.448,109.009
-1.823,-1.072,0.384,-21.240,298.889,158.691
-1.893,-0.700,0.249,-26.978,294.617,201.294
-1.908,-0.381,0.094,-44.678,301.147,234.558
-1.839,-0.124,-0.054,-75.867,315.430,257.385
-1.786,0.105,-0.156,-109.131,331.177,269.775
-1.793,0.283,-0.205,-130.432,344.971,274.475
-1.783,0.388,-0.241,-130.920,356.873,276.306
-1.809,0.419,-0.278,-110.168,367.493,279.114
-1.870,0.449,-0.325,-79.712,377.563,287.048
-2.003,0.485,-0.412,-37.537,387.817,304.199
-2.248,0.555,-0.794,12.756,396.790,333.313
-2.424,0.798,-1.521,46.448,405.396,374.817
-2.450,1.324,-2.113,57.007,408.691,423.279
-2.172,1.488,-2.541,92.102,389.954,470.520
-1.843,2.097,-2.873,98.572,342.834,493.835
-1.312,2.422,-3.124,130.981,267.700,494.873
-1.167,2.712,-3.198,139.465,162.842,472.290
-1.193,2.897,-2.814,114.258,45.288,426.941
-1.192,2.898,-2.102,101.990,-61.279,377.808
-1.212,2.819,-1.384,106.995,-144.287,334.045
-1.286,2.674,-0.812,125.488,-198.059,295.959
-1.342,2.595,-0.363,145.874,-225.220,261.841
-1.361,2.601,-0.089,164.917,-228.027,230.957
-1.298,2.502,-0.027,188.599,-207.092,203.064
-1.197,2.400,-0.057,198.486,-173.462,176.697
-1.150,2.347,-0.120,182.129,-143.555,154.175
-1.082,2.340,-0.132,150.818,-127.502,139.343
-0.908,2.552,-0.043,106.873,-123.840,132.568
-0.752,2.928,0.043,83.862,-126.099,130.066
-0.633,3.349,0.110,98.877,-132.263,117.859
-0.626,3.661,0.175,129.822,-147.461,79.529
-0.641,3.734,0.292,157.410,-166.870,13.611
-0.649,3.596,0.444,169.434,-181.458,-70.984
-0.668,3.342,0.539,164.734,-183.105,-161.865
-0.664,3.000,0.560,157.776,-171.448,-246.033
-0.701,2.618,0.517,153.625,-155.762,-316.895
-0.724,2.239,0.443,149.292,-145.325,-373.047
-0.713,1.912,0.389,149.475,-142.700,-415.588
-0.728,1.620,0.353,157.166,-145.508,-447.876
-0.760,1.367,0.379,169.556,-150.208,-472.351
-0.787,1.156,0.563,175.232,-157.349,-491.882
-0.908,1.002,0.894,160.400,-165.405,-510.193
-1.294,0.805,1.243,123.108,-168.762,-531.616
-1.585,0.925,1.580,66.589,-161.072,-559.143
-1.903,0.955,1.852,35.522,-143.982,-588.135
-2.330,0.803,1.859,57.068,-123.901,-615.784
-2.642,0.477,1.813,89.233,-104.126,-642.822
-2.799,0.123,1.794,99.426,-83.984,-664.001
-2.937,-0.284,1.717,90.759,-62.500,-673.462
-2.673,-0.537,1.650,85.999,-38.147,-666.016
-2.408,-0.982,1.428,110.779,-14.587,-638.916
-2.206,-1.397,1.136,136.536,7.874,-593.079
-1.890,-1.690,0.849,128.418,26.489,-533.630
-1.423,-1.793,0.672,90.332,33.691,-465.210
-0.964,-1.918,0.553,58.105,28.076,-389.465
-0.648,-1.973,0.475,35.400,16.602,-310.852
-0.429,-1.802,0.508,2.808,4.395,-236.633
-0.313,-1.562,0.530,-16.541,-7.080,-169.067
-0.243,-1.329,0.527,-18.127,-18.677,-112.122
-0.101,-1.052,0.541,-13.550,-28.625,-67.566
0.033,-0.845,0.494,1.648,-38.452,-30.090
0.138,-0.572,0.501,5.554,-51.575,-1.221
0.170,-0.324,0.580,5.981,-68.237,20.569
0.173,-0.113,0.720,10.010,-85.571,37.476
0.219,0.032,0.859,18.005,-99.976,51.208
0.254,0.178,0.962,19.775,-107.117,61.523
0.292,0.311,1.069,14.648,-105.225,67.322
0.334,0.436,1.184,7.690,-96.375,67.261
0.367,0.508,1.258,5.249,-82.764,60.181
0.380,0.519,1.264,9.216,-65.552,48.340
0.426,0.477,1.213,17.761,-45.959,34.729
0.477,0.374,1.106,26.245,-27.283,22.339
0.501,0.286,1.006,31.128,-12.329,13.916
0.495,0.232,0.930,30.640,-4.333,10.193
0.485,0.202,0.862,28.015,-1.465,10.254
0.469,0.203,0.823,23.071,-0.793,13.062
0.440,0.247,0.803,14.282,-1.587,16.663
0.416,0.309,0.792,5.371,-3.296,19.958
0.406,0.344,0.794,-0.671,-5.676,22.278
0.410,0.396,0.814,-7.751,-9.155,22.339
0.428,0.410,0.844,-10.498,-12.939,20.508
0.420,0.409,0.868,-7.263,-15.930,16.479
0.414,0.375,0.882,-0.549,-17.700,11.475
0.422,0.336,0.884,7.019,-18.982,7.019
0.420,0.284,0.897,13.062,-20.264,3.723
0.404,0.235,0.924,16.418,-20.752,1.282
0.390,0.204,0.945,18.921,-20.081,0.488
0.385,0.188,0.949,23.315,-17.334,2.380
0.401,0.180,0.914,28.015,-12.878,6.226
0.424,0.189,0.870,27.405,-8.850,10.132
0.432,0.209,0.848,20.752,-6.836,13.062
0.425,0.234,0.835,11.780,-5.859,15.198
0.415,0.265,0.822,3.967,-5.066,16.907
0.409,0.293,0.816,-1.526,-4.456,18.188
0.422,0.318,0.831,-5.127,-4.639,18.066
0.395,0.313,0.853,-5.310,-6.104,16.113

0.497,0.588,1.506,-38.879,-58.044,-9.460
0.532,0.638,1.529,-39.307,-58.350,-10.376
0.589,0.686,1.599,-38.757,-60.425,-11.353
0.601,0.728,1.713,-35.156,-63.049,-14.099
0.566,0.745,1.841,-35.034,-63.721,-20.203
0.538,0.722,1.983,-38.330,-60.486,-29.297
0.505,0.705,2.110,-41.748,-53.467,-40.771
0.396,0.679,2.209,-42.053,-44.250,-53.406
0.212,0.640,2.270,-40.771,-32.593,-66.406
-0.001,0.566,2.313,-35.461,-18.616,-79.346
-0.210,0.433,2.344,-26.367,-3.845,-91.675
-0.397,0.278,2.371,-20.508,13.000,-103.088
-0.569,0.144,2.390,-20.508,32.776,-113.159
-0.733,0.004,2.420,-21.790,55.420,-121.277
-0.916,-0.135,2.438,-25.696,81.421,-126.587
-1.121,-0.272,2.423,-29.663,110.840,-128.906
-1.334,-0.471,2.381,-27.283,142.151,-129.211
-1.553,-0.696,2.285,-27.222,176.270,-127.563
-1.735,-0.924,2.152,-34.180,213.013,-122.070
-1.854,-1.145,1.993,-40.466,249.146,-109.070
-1.912,-1.336,1.765,-35.950,281.250,-87.158
-1.929,-1.484,1.463,-16.785,306.824,-55.664
-1.932,-1.574,1.139,2.502,324.402,-15.808
-1.919,-1.548,0.847,8.728,333.801,29.663
-1.895,-1.408,0.610,3.601,337.830,78.857
-1.879,-1.213,0.438,-2.319,338.867,127.869
-1.928,-1.004,0.348,-8.545,339.294,173.340
-2.026,-0.768,0.304,-17.273,341.858,213.806
-2.119,-0.532,0.240,-22.034,350.220,248.535
-2.233,-0.282,0.124,-26.550,364.441,278.381
-2.307,-0.058,-0.156,-28.687,381.653,304.749
-2.265,0.121,-0.565,-26.855,397.156,328.674
-2.156,0.346,-0.918,-32.776,404.419,350.891
-2.104,0.480,-1.167,-36.987,398.560,371.399
-2.085,0.592,-1.291,-40.527,382.141,391.418
-2.088,0.691,-1.301,-41.321,361.023,410.095
-2.093,0.764,-1.273,-25.146,338.135,431.213
-2.166,0.820,-1.317,-1.099,317.322,459.167
-2.396,1.084,-1.580,21.179,301.575,492.798
-2.447,1.605,-2.002,46.631,290.283,527.771
-2.215,2.261,-2.503,92.712,268.005,553.589
-1.837,2.841,-2.854,147.400,217.468,557.617
-1.582,3.292,-3.040,187.744,130.554,533.325
-1.472,3.616,-2.935,190.063,16.968,480.347
-1.413,3.740,-2.435,168.945,-97.290,406.982
-1.494,3.683,-1.783,146.179,-192.322,329.285
-1.602,3.479,-1.182,129.395,-257.202,259.888
-1.667,3.235,-0.669,117.676,-292.175,202.271
-1.608,3.007,-0.237,108.337,-304.321,157.471
-1.398,2.862,0.162,100.281,-300.171,127.686
-1.167,2.870,0.499,101.074,-282.166,110.046
-1.054,2.946,0.709,120.667,-250.916,96.130
-1.003,3.136,0.741,140.015,-208.374,77.881
-0.877,3.351,0.625,151.489,-163.391,49.988
-0.713,3.510,0.436,152.588,-129.333,8.728
-0.617,3.550,0.232,149.475,-113.647,-46.448
-0.557,3.489,0.053,144.958,-115.295,-112.488
-0.471,3.319,-0.079,139.038,-128.174,-184.387
-0.498,3.102,-0.129,128.418,-146.912,-258.179
-0.574,2.825,-0.077,118.103,-168.945,-327.759
-0.670,2.523,0.072,114.075,-192.505,-389.771
-0.835,2.199,0.298,119.202,-215.515,-443.237
-1.092,1.880,0.619,127.991,-233.337,-487.122
-1.388,1.536,0.947,143.127,-242.432,-521.790
-1.620,1.274,1.213,163.391,-237.000,-547.974
-1.741,1.121,1.355,187.622,-217.102,-565.186
-1.889,1.045,1.326,207.275,-190.369,-577.026
-2.061,1.103,1.262,202.209,-164.185,-591.248
-2.190,1.018,1.127,180.664,-144.348,-614.624
-2.482,0.742,0.995,170.288,-133.545,-641.235
-2.774,0.203,0.968,155.029,-128.723,-666.138
-3.044,-0.309,1.097,92.346,-124.207,-683.716
-3.114,-0.780,1.350,-10.559,-118.835,-686.646
-2.786,-1.188,1.625,-97.839,-112.854,-667.908
-2.611,-1.638,1.798,-127.686,-103.516,-623.962
-2.391,-1.930,1.912,-132.935,-88.623,-561.096
-2.018,-2.106,1.940,-89.905,-69.702,-480.286
-1.551,-2.314,1.754,1.587,-49.316,-384.155
-1.112,-2.363,1.401,88.989,-29.053,-280.029
-0.827,-2.169,1.034,120.239,-13.733,-176.575
-0.651,-1.789,0.805,96.130,-6.409,-83.984
-0.419,-1.344,0.695,50.964,-5.432,-8.423
-0.283,-0.907,0.629,1.221,-9.216,47.913
-0.104,-0.342,0.698,-48.340,-17.334,83.191
-0.058,0.107,0.788,-62.500,-27.649,100.464
0.078,0.421,0.879,-41.138,-37.537,103.821
0.141,0.562,0.881,-0.122,-46.570,96.924
0.170,0.665,0.918,26.062,-53.894,79.834
0.212,0.705,1.016,43.030,-57.312,58.716
0.276,0.676,1.099,55.603,-54.626,39.490
0.326,0.618,1.135,61.462,-44.739,23.804
0.351,0.533,1.087,61.096,-29.236,12.329
0.361,0.439,0.994,52.429,-10.742,7.324
0.387,0.404,0.893,28.625,6.165,8.362
0.453,0.421,0.823,-0.488,18.555,12.939
0.490,0.453,0.788,-19.531,23.682,17.395
0.478,0.478,0.771,-24.780,23.376,19.043
0.454,0.493,0.744,-19.531,20.691,17.151
0.418,0.464,0.705,-7.751,16.785,13.489
0.397,0.427,0.689,4.578,12.024,8.850
0.400,0.366,0.693,17.029,5.859,5.249
0.396,0.325,0.724,25.879,-0.977,3.784
0.368,0.302,0.744,33.203,-5.371,5.127
0.339,0.345,0.713,34.973,-6.836,8.850
0.336,0.385,0.684,31.250,-6.348,13.550
0.350,0.422,0.670,19.592,-6.714,16.968
0.371,0.444,0.704,5.493,-10.193,17.395
0.363,0.455,0.761,-4.211,-15.503,15.442
0.361,0.445,0.826,-6.348,-19.348,12.756
0.356,0.409,0.862,-1.587,-20.020,10.498
0.363,0.356,0.868,5.371,-17.761,8.911
0.369,0.297,0.870,10.437,-14.648,8.667
0.382,0.290,0.871,11.536,-12.573,10.742
0.402,0.335,0.871,14.404,-11.353,14.709
0.396,0.375,0.865,24.658,-11.169,19.775
0.394,0.419,0.843,34.973,-10.925,23.804
0.380,0.453,0.778,37.842,-9.888,25.940
0.388,0.524,0.747,30.090,-8.911,26.550
0.403,0.581,0.739,18.616,-8.911,25.513

0.626,0.515,1.623,-18.677,-74.097,10.132
0.587,0.541,1.784,-18.066,-75.439,5.188
0.545,0.559,1.958,-22.705,-74.341,-1.526
0.495,0.576,2.146,-26.672,-71.655,-9.399
0.399,0.571,2.331,-27.588,-68.237,-19.897
0.286,0.561,2.515,-28.198,-63.416,-31.982
0.166,0.517,2.709,-31.799,-53.955,-44.678
0.001,0.464,2.872,-42.175,-38.147,-58.960
-0.207,0.426,2.976,-58.411,-13.977,-74.280
-0.454,0.376,3.034,-69.214,17.273,-88.074
-0.714,0.275,3.127,-71.533,54.199,-99.976
-0.987,0.080,3.145,-60.425,97.168,-107.544
-1.280,-0.112,3.044,-48.950,146.484,-110.657
-1.542,-0.315,2.856,-38.635,198.364,-110.840
-1.763,-0.558,2.606,-24.292,245.789,-106.506
-1.997,-0.832,2.302,-7.629,286.926,-98.877
-2.170,-1.175,1.980,8.728,319.580,-88.623
-2.266,-1.555,1.660,15.564,343.689,-72.632
-2.303,-1.834,1.350,7.996,361.389,-44.983
-2.292,-1.966,1.031,-0.977,372.498,-3.906
-2.221,-1.887,0.771,-3.479,377.319,50.232
-2.189,-1.710,0.453,2.014,375.549,112.732
-2.089,-1.484,0.147,15.259,367.981,177.002
-2.105,-1.159,0.043,25.574,354.614,238.403
-2.245,-0.770,0.009,18.311,342.407,289.368
-2.381,-0.453,-0.071,5.432,339.294,331.116
-2.459,-0.209,-0.150,-13.611,346.619,364.319
-2.479,0.008,-0.229,-45.837,361.267,387.939
-2.516,0.216,-0.293,-75.500,376.831,405.457
-2.608,0.354,-0.321,-89.905,392.700,419.495
-2.766,0.456,-0.342,-96.252,410.828,430.359
-3.012,0.557,-0.464,-91.980,433.350,441.895
-3.188,0.712,-0.682,-64.270,461.426,462.097
-3.443,1.014,-1.115,0.671,484.863,494.385
-3.529,1.427,-1.607,99.548,489.990,537.048
-3.404,1.928,-2.120,204.834,465.576,578.674
-3.275,2.453,-2.672,283.630,409.485,606.445
-2.728,2.798,-2.896,316.162,330.200,614.441
-2.320,3.011,-2.923,307.190,226.807,596.985
-2.268,3.160,-2.738,255.798,105.835,549.805
-2.259,3.163,-2.269,190.613,-13.916,483.582
-2.208,3.041,-1.647,145.081,-112.427,415.894
-2.159,2.954,-1.127,121.765,-180.725,360.413
-2.083,2.928,-0.737,115.784,-219.604,318.237
-1.964,2.958,-0.388,117.737,-233.765,281.921
-1.865,3.023,-0.115,120.728,-233.398,245.728
-1.825,3.080,0.070,120.972,-223.450,205.261
-1.786,3.195,0.147,119.995,-207.153,159.546
-1.673,3.249,0.161,134.521,-184.631,111.145
-1.559,3.123,0.102,167.358,-160.583,56.763
-1.544,2.986,-0.077,184.082,-143.799,-3.906
-1.512,2.824,-0.260,187.256,-140.137,-64.636
-1.370,2.707,-0.347,178.406,-152.710,-121.704
-1.220,2.691,-0.285,158.936,-177.307,-170.105
-1.250,2.727,-0.169,144.592,-205.688,-212.036
-1.296,2.721,-0.037,139.160,-227.539,-256.165
-1.334,2.633,0.095,128.479,-239.014,-308.838
-1.385,2.448,0.226,108.276,-243.591,-367.004
-1.431,2.237,0.408,86.426,-245.911,-422.424
-1.514,2.039,0.595,76.233,-247.986,-470.337
-1.672,1.873,0.753,87.341,-248.657,-509.766
-1.836,1.678,0.895,119.019,-246.216,-544.983
-2.054,1.444,1.060,156.067,-241.516,-580.750
-2.370,1.213,1.210,180.542,-233.887,-618.958
-2.701,0.882,1.308,190.369,-220.703,-656.982
-2.944,0.573,1.426,173.279,-201.660,-691.833
-2.971,0.289,1.465,137.451,-183.289,-716.125
-3.146,0.195,1.506,113.098,-170.288,-722.778
-3.367,-0.241,1.490,107.544,-164.246,-716.980
-3.193,-0.401,1.639,75.806,-160.889,-706.116
-2.954,-0.673,1.723,63.843,-158.264,-686.401
-2.681,-0.900,1.771,78.979,-147.583,-656.738
-2.417,-1.107,1.703,114.563,-127.380,-619.019
-2.120,-1.349,1.518,158.203,-101.379,-574.707
-1.803,-1.738,1.270,198.059,-75.256,-528.442
-1.536,-2.132,1.084,207.947,-51.880,-482.117
-1.380,-2.486,0.993,175.110,-33.997,-428.284
-1.062,-2.641,1.020,113.220,-20.020,-362.549
-0.726,-2.705,0.997,63.416,-8.484,-279.297
-0.519,-2.470,0.976,17.029,-0.732,-184.082
-0.326,-2.129,0.942,-6.348,3.662,-89.600
-0.182,-1.797,0.874,-9.277,4.395,-4.211
-0.088,-1.372,0.800,-21.240,1.953,64.514
0.035,-0.880,0.783,-40.710,-3.174,114.075
0.166,-0.444,0.780,-45.166,-11.292,145.935
0.240,-0.077,0.802,-32.898,-23.010,162.720
0.257,0.241,0.836,-11.353,-35.645,167.419
0.277,0.485,0.894,10.803,-45.105,162.781
0.294,0.644,0.921,27.649,-49.133,150.330
0.323,0.747,0.947,32.593,-47.974,132.141
0.374,0.812,0.974,28.076,-42.114,110.779
0.432,0.811,0.981,19.714,-33.447,88.989
0.473,0.765,0.984,9.705,-24.536,69.275
0.502,0.709,1.000,-0.183,-16.663,52.734
0.513,0.637,1.001,-0.977,-11.414,41.016
0.514,0.587,0.985,7.080,-9.094,34.302
0.504,0.558,0.971,19.714,-8.301,31.067
0.483,0.524,0.947,33.325,-7.080,29.175
0.471,0.488,0.913,42.542,-5.920,26.978
0.458,0.456,0.890,45.654,-4.822,24.475
0.451,0.457,0.869,42.236,-3.601,22.400
0.451,0.461,0.849,35.767,-0.671,21.057
0.456,0.442,0.828,28.992,3.479,19.775
0.452,0.431,0.804,18.860,7.324,18.372
0.447,0.431,0.773,9.705,10.193,16.357
0.420,0.407,0.735,9.766,10.803,14.343
0.424,0.374,0.691,15.686,8.606,12.390
0.436,0.339,0.657,23.010,3.296,11.536
0.448,0.321,0.646,27.893,-3.906,11.230
0.448,0.308,0.670,29.419,-10.742,11.841
0.427,0.309,0.716,25.879,-16.846,12.024
0.403,0.311,0.775,19.409,-20.508,11.658
0.382,0.318,0.824,12.085,-21.362,11.292
0.403,0.360,0.858,8.057,-19.897,11.780
0.394,0.377,0.869,11.169,-16.785,13.245
0.406,0.386,0.860,17.029,-15.137,14.343
0.421,0.376,0.848,23.621,-14.893,14.282
0.417,0.372,0.844,27.039,-15.869,12.634
0.401,0.367,0.834,29.297,-16.479,10.742

-0.015,0.053,2.518,-50.110,-46.021,-31.067
-0.094,0.034,2.598,-45.776,-25.757,-39.063
-0.190,-0.105,2.640,-29.175,-4.944,-42.114
-0.306,-0.215,2.660,-18.250,16.174,-42.603
-0.469,-0.324,2.698,-15.869,37.598,-41.809
-0.639,-0.419,2.724,-21.790,60.303,-40.161
-0.806,-0.468,2.703,-30.823,86.853,-38.940
-0.942,-0.547,2.632,-28.625,116.821,-37.048
-1.022,-0.658,2.506,-17.151,148.682,-31.433
-1.101,-0.731,2.349,-6.042,181.091,-19.531
-1.188,-0.808,2.178,2.075,210.571,-2.258
-1.307,-0.883,2.053,6.470,235.901,18.005
-1.492,-0.948,1.958,1.892,257.080,38.818
-1.710,-0.904,1.856,-9.766,278.015,58.777
-1.879,-0.877,1.706,-17.029,300.537,77.332
