aX,aY,aZ,gX,gY,gZ
-1.459,2.077,-0.430,57.983,-156.250,-317.932
-1.480,1.993,-0.568,63.171,-178.406,-353.149
-1.552,1.865,-0.648,67.627,-209.595,-390.930
-1.674,1.744,-0.668,65.796,-246.948,-430.847
-1.769,1.620,-0.595,59.509,-286.804,-469.727
-1.918,1.513,-0.469,52.551,-326.233,-505.859
-2.215,1.422,-0.203,43.762,-363.342,-542.847
-2.594,1.255,0.331,21.729,-396.423,-581.238
-3.057,0.946,1.232,-14.526,-416.321,-614.746
-3.530,0.567,2.251,-54.016,-404.785,-637.329
-3.857,0.263,3.006,-87.341,-349.426,-650.635
-3.917,-0.052,3.107,-78.613,-263.306,-658.142
-3.680,-0.515,2.590,-14.404,-181.213,-660.950
-3.254,-1.254,1.879,67.383,-130.554,-656.982
-2.642,-2.075,1.188,120.300,-113.647,-634.644
-2.001,-2.277,1.096,103.821,-119.263,-582.214
-1.502,-2.568,0.958,71.045,-138.672,-495.605
-1.379,-2.813,0.926,68.604,-165.466,-373.108
-1.243,-2.400,1.331,14.343,-187.927,-249.390
-1.086,-1.824,1.774,-38.147,-191.101,-143.982
-0.901,-1.295,2.109,-45.532,-171.936,-62.866
-0.693,-0.725,2.255,-22.034,-138.855,-5.737
-0.684,-0.249,2.095,23.010,-101.746,31.189
-0.616,0.316,1.863,30.212,-63.721,41.077
-0.489,0.563,1.521,45.776,-33.875,31.921
-0.365,0.626,1.251,54.871,-17.151,9.766
-0.276,0.564,1.081,53.589,-9.827,-16.602
-0.212,0.384,0.981,49.255,-5.493,-37.476
-0.105,0.227,0.921,33.569,-0.793,-46.875
0.014,0.118,0.876,14.282,5.249,-42.908
0.087,0.118,0.872,-5.127,10.986,-30.212
0.089,0.197,0.865,-17.151,15.137,-14.709
0.108,0.300,0.830,-18.982,17.090,-1.831
0.115,0.414,0.792,-11.780,16.052,6.592
0.110,0.487,0.758,-0.549,12.085,10.803
0.109,0.519,0.752,11.108,5.615,12.146
0.099,0.525,0.798,15.686,-0.854,11.658
0.095,0.518,0.860,14.832,-4.639,11.353
0.096,0.502,0.904,13.306,-4.333,12.573
0.114,0.506,0.908,10.681,-0.854,15.137
0.146,0.531,0.883,6.897,3.479,18.555
0.179,0.586,0.843,2.930,6.958,22.339
0.200,0.679,0.797,-0.122,9.277,24.963
0.210,0.765,0.747,1.343,9.583,24.475
0.193,0.809,0.711,5.737,7.996,19.775
0.187,0.815,0.691,9.705,5.493,12.024
0.191,0.793,0.695,11.963,2.991,3.296
0.169,0.732,0.733,13.794,0.977,-4.822
0.137,0.632,0.778,15.381,0.183,-12.939
0.127,0.497,0.799,16.907,1.648,-18.677
0.117,0.365,0.773,16.724,5.737,-19.287
0.145,0.300,0.731,11.292,9.766,-13.489
0.182,0.331,0.689,3.235,11.292,-3.906
0.185,0.386,0.681,-1.953,10.498,5.615
0.177,0.446,0.698,-5.188,8.179,12.573
0.190,0.489,0.725,-6.592,6.531,16.846
0.185,0.528,0.724,-2.563,5.920,20.630
0.180,0.579,0.691,2.258,5.493,24.109
0.196,0.652,0.668,3.479,3.723,26.428
0.229,0.711,0.681,2.625,-0.549,25.757
0.222,0.758,0.737,2.686,-5.371,20.996
0.184,0.759,0.800,5.005,-8.301,12.817
0.145,0.733,0.839,9.338,-7.141,3.784
0.173,0.664,0.837,13.916,-3.845,-3.601
0.187,0.559,0.815,17.395,0.854,-9.399
0.208,0.461,0.779,16.296,5.310,-12.878
0.217,0.401,0.741,12.817,8.423,-10.925
0.215,0.391,0.700,9.644,10.132,-4.333
0.198,0.431,0.661,5.798,9.644,3.601
0.192,0.493,0.646,0.183,6.775,10.376
0.189,0.546,0.663,-5.371,2.380,14.465
0.184,0.607,0.708,-9.094,-2.075,16.174
0.205,0.678,0.763,-8.057,-5.249,16.418
0.211,0.718,0.794,-1.587,-7.751,13.977
0.187,0.740,0.829,5.188,-9.033,8.728
0.165,0.728,0.863,9.521,-8.362,1.831
0.163,0.686,0.882,12.024,-6.042,-4.395
0.176,0.609,0.876,13.733,-3.357,-9.216
0.179,0.536,0.862,13.794,0.122,-11.597

-0.286,-0.880,1.988,-52.979,88.562,64.575
-0.307,-0.922,2.052,-43.579,110.046,87.646
-0.345,-0.901,2.011,-22.156,131.287,110.596
-0.340,-0.893,1.920,-0.183,149.597,130.310
-0.374,-0.899,1.866,14.954,163.086,146.729
-0.440,-0.974,1.844,24.353,173.218,161.377
-0.532,-1.035,1.826,27.649,184.143,178.406
-0.647,-1.084,1.764,28.137,198.547,201.599
-0.750,-1.109,1.652,24.963,214.111,230.835
-0.886,-1.134,1.489,18.250,229.614,264.465
-1.090,-1.005,1.264,3.723,245.239,303.711
-1.261,-0.762,1.004,-13.977,261.108,349.365
-1.464,-0.380,0.716,-30.823,273.071,394.653
-1.644,0.090,0.415,-46.875,276.245,433.044
-1.778,0.517,0.204,-51.270,270.264,459.900
-1.811,0.963,0.110,-41.504,254.089,472.107
-1.824,1.423,0.061,-18.982,231.934,471.313
-1.822,1.916,-0.054,13.428,209.229,460.876
-1.727,2.415,-0.238,48.523,188.049,439.880
-1.588,2.835,-0.348,76.050,165.039,405.518
-1.571,3.076,-0.354,94.421,137.695,357.910
-1.645,3.098,-0.307,108.521,111.694,302.246
-1.669,2.962,-0.266,113.342,94.910,248.413
-1.641,2.676,-0.266,107.483,87.830,202.759
-1.630,2.418,-0.279,92.224,85.266,168.884
-1.649,2.260,-0.354,73.669,82.092,150.452
-1.675,2.213,-0.434,55.725,74.829,142.822
-1.693,2.322,-0.468,38.635,62.195,138.367
-1.699,2.488,-0.451,29.785,45.166,131.409
-1.657,2.684,-0.430,29.724,26.611,118.408
-1.571,2.871,-0.460,33.997,9.827,95.886
-1.495,3.035,-0.526,40.771,-5.920,61.035
-1.452,3.102,-0.603,48.645,-24.292,14.709
-1.468,3.132,-0.679,51.636,-47.913,-40.039
-1.475,3.138,-0.734,50.537,-75.745,-97.778
-1.448,3.143,-0.759,49.622,-107.239,-153.809
-1.529,3.121,-0.739,49.866,-140.869,-209.167
-1.659,3.004,-0.684,52.063,-174.866,-265.625
-1.805,2.786,-0.568,52.612,-206.360,-323.425
-1.969,2.501,-0.438,49.011,-231.384,-379.272
-2.077,2.181,-0.338,44.678,-249.512,-429.810
-2.141,1.897,-0.275,40.344,-263.855,-473.145
-2.199,1.631,-0.208,37.231,-280.396,-508.362
-2.256,1.399,-0.098,33.752,-300.476,-536.865
-2.334,1.129,0.051,28.809,-321.045,-559.021
-2.455,0.900,0.335,14.771,-340.149,-577.393
-2.633,0.638,0.729,-2.258,-354.919,-592.102
-2.793,0.389,1.220,-12.329,-358.826,-600.159
-2.893,0.209,1.773,-13.367,-345.215,-601.257
-2.953,0.090,2.156,-6.653,-311.951,-597.168
-3.082,0.023,2.158,11.658,-262.146,-593.506
-3.129,-0.161,1.797,49.072,-209.839,-596.313
-2.999,-0.609,1.364,87.891,-172.913,-600.891
-2.769,-1.190,1.025,100.708,-156.921,-594.360
-2.432,-1.722,0.843,84.167,-156.555,-561.462
-2.061,-1.986,0.807,42.603,-167.419,-500.610
-1.842,-1.985,0.948,-12.268,-185.364,-421.631
-1.680,-1.872,1.271,-64.392,-202.393,-337.830
-1.620,-1.860,1.651,-102.539,-208.923,-258.911
-1.157,-1.205,2.249,-143.677,-196.533,-191.895
-1.066,-0.969,2.484,-110.535,-166.992,-127.686
-0.932,-0.996,2.323,-23.560,-131.775,-63.782
-0.949,-0.455,2.273,10.254,-96.497,-18.982
-0.899,0.017,2.026,15.137,-58.838,0.061
-0.684,0.288,1.649,26.672,-29.541,3.235
-0.443,0.415,1.345,37.720,-14.038,-3.845
-0.376,0.382,1.152,62.744,-13.855,-11.230
-0.364,0.456,1.179,34.912,-15.259,-24.719
-0.254,0.417,1.183,20.081,-8.362,-37.109
-0.197,0.210,1.073,22.034,5.310,-43.091
-0.105,0.118,0.929,10.254,20.996,-41.199
-0.027,0.084,0.782,-3.906,31.860,-32.227
0.016,0.120,0.678,-12.329,35.278,-20.142
0.029,0.164,0.621,-14.648,31.982,-8.179
0.061,0.239,0.634,-12.268,23.621,1.831
0.061,0.334,0.672,-5.371,13.245,11.719
0.072,0.431,0.701,6.531,3.113,20.813
0.088,0.518,0.730,15.015,-4.333,26.184
0.091,0.589,0.766,15.747,-8.667,28.625
0.081,0.650,0.794,11.902,-10.803,29.846
0.089,0.700,0.829,5.615,-11.108,29.541
0.104,0.753,0.856,2.075,-11.292,27.222
0.109,0.750,0.895,3.479,-11.597,21.973
0.102,0.730,0.940,6.653,-10.010,14.648
0.090,0.669,0.952,9.949,-5.981,6.897
0.129,0.588,0.919,11.230,0.305,1.099
0.158,0.508,0.848,10.742,7.324,-0.061
0.166,0.486,0.775,5.493,12.451,3.845
0.175,0.506,0.715,-0.916,14.954,10.559
0.155,0.571,0.686,-6.470,14.587,16.174
0.150,0.635,0.685,-8.606,12.878,18.066
0.130,0.665,0.697,-5.066,10.071,15.808
0.125,0.650,0.718,2.136,6.531,10.986
0.139,0.610,0.739,11.475,3.540,6.165
0.141,0.564,0.749,19.653,1.648,3.296
0.141,0.519,0.769,23.437,0.549,2.441
0.156,0.486,0.789,22.034,0.732,3.418
0.177,0.490,0.786,19.958,2.563,7.019
0.195,0.515,0.755,18.616,5.554,12.756
0.206,0.577,0.713,14.709,8.057,19.165
0.213,0.672,0.678,7.996,8.850,23.743
0.207,0.752,0.655,4.578,7.812,24.719
0.199,0.799,0.649,4.272,5.310,20.996
0.194,0.810,0.670,6.348,1.892,13.794
0.174,0.774,0.709,9.827,-1.526,4.883
0.145,0.709,0.746,12.939,-3.357,-3.601
0.143,0.620,0.769,15.320,-3.235,-10.193
0.153,0.527,0.782,16.052,-1.953,-13.733
0.151,0.464,0.791,14.404,-0.671,-13.245
0.139,0.432,0.803,12.634,0.549,-9.399
0.125,0.426,0.808,10.498,1.160,-4.272
0.123,0.446,0.806,6.592,2.014,0.488
0.144,0.498,0.789,2.686,2.747,5.371
0.170,0.554,0.777,0.366,2.563,9.094
0.164,0.598,0.778,-0.427,1.465,9.949
0.162,0.617,0.791,-0.061,0.488,8.484
0.162,0.610,0.811,0.122,0.732,6.165
0.152,0.605,0.817,1.465,2.197,3.906
0.144,0.583,0.801,7.019,3.723,2.136

-0.357,-0.830,1.727,-23.071,94.238,68.115
-0.393,-0.906,1.781,-38.513,118.286,98.816
-0.396,-0.853,1.729,-42.297,143.250,136.108
-0.423,-0.740,1.596,-36.926,164.307,172.607
-0.467,-0.634,1.528,-32.043,178.223,200.745
-0.513,-0.672,1.552,-27.039,186.218,220.276
-0.570,-0.732,1.611,-23.437,193.848,236.328
-0.695,-0.766,1.651,-20.081,207.275,254.944
-0.830,-0.781,1.592,-12.146,226.074,280.640
-0.952,-0.796,1.414,-2.502,245.667,309.814
-1.169,-0.754,1.168,-0.244,263.672,340.820
-1.386,-0.598,0.859,-6.042,277.771,375.122
-1.589,-0.321,0.521,-13.367,285.767,413.757
-1.766,0.141,0.155,-16.907,284.424,451.721
-1.859,0.722,-0.202,-8.728,273.560,481.140
-1.863,1.206,-0.405,20.325,249.573,494.568
-1.865,1.704,-0.454,46.448,211.487,489.441
-1.835,2.117,-0.390,66.711,168.762,472.656
-1.874,2.357,-0.277,86.426,132.324,449.890
-1.980,2.582,-0.145,88.074,107.910,421.570
-2.049,2.833,-0.081,83.374,94.971,389.709
-2.058,3.044,-0.073,87.036,90.088,353.577
-2.088,3.270,-0.137,95.642,87.952,309.204
-2.073,3.527,-0.285,107.788,85.693,258.423
-1.981,3.794,-0.542,119.629,80.444,203.918
-1.793,4.000,-0.983,114.380,65.735,134.949
-1.729,4.000,-0.929,110.291,36.377,45.410
-1.726,3.943,-1.026,95.459,6.226,-25.452
-1.801,3.679,-0.979,55.542,-32.959,-97.046
-1.816,3.394,-0.770,10.803,-79.041,-168.640
-1.932,3.016,-0.540,-13.550,-121.399,-231.567
-2.089,2.635,-0.323,-21.240,-155.518,-282.837
-2.150,2.366,-0.137,-27.466,-177.307,-322.876
-2.171,2.156,-0.036,-23.621,-188.049,-354.919
-2.207,2.012,-0.051,-8.911,-192.444,-382.019
-2.215,1.894,-0.169,17.761,-196.289,-408.386
-2.193,1.758,-0.352,53.650,-205.505,-435.913
-2.189,1.595,-0.521,82.520,-222.107,-464.783
-2.173,1.472,-0.648,91.614,-245.728,-491.455
-2.128,1.400,-0.677,76.904,-273.987,-514.038
-2.213,1.365,-0.580,47.913,-307.312,-534.607
-2.378,1.241,-0.279,9.155,-342.773,-554.016
-2.568,1.192,0.196,-43.274,-374.451,-570.801
-2.771,1.228,0.757,-82.092,-393.311,-583.496
-3.126,1.324,1.210,-85.327,-394.409,-598.022
-3.461,1.249,1.483,-35.522,-377.808,-620.911
-3.691,0.933,1.541,47.546,-346.497,-655.884
-3.882,0.320,1.522,124.329,-308.960,-697.083
-3.890,-0.539,1.476,170.471,-266.541,-724.365
-3.670,-1.520,1.381,182.678,-219.238,-718.994
-3.184,-2.535,1.247,151.550,-175.659,-670.166
-2.523,-3.354,1.205,79.163,-146.790,-578.613
-1.954,-3.724,1.413,-20.752,-136.353,-451.660
-1.602,-3.508,1.801,-112.549,-136.658,-303.162
-1.389,-2.725,2.061,-163.574,-130.798,-155.640
-1.311,-1.551,2.344,-183.289,-111.511,-36.133
-1.100,-0.409,2.164,-188.843,-82.703,39.612
-0.971,0.007,1.670,-109.436,-62.561,84.229
-0.904,0.484,1.479,-31.921,-63.660,93.811
-0.801,0.973,1.486,-19.043,-69.153,69.458
-0.637,1.046,1.524,9.888,-72.266,28.320
-0.519,0.804,1.591,44.006,-70.007,-16.113
-0.310,0.622,1.637,68.298,-57.495,-51.331
-0.257,0.131,1.501,95.337,-37.476,-67.627
-0.235,-0.077,1.390,81.116,-13.977,-68.298
-0.165,-0.115,1.225,43.274,10.986,-58.289
-0.056,-0.105,1.002,16.357,32.349,-40.466
-0.027,-0.071,0.774,-3.418,44.434,-19.165
0.038,0.096,0.651,-24.841,45.898,0.061
0.036,0.285,0.611,-34.119,40.771,15.259
0.025,0.415,0.574,-25.757,31.494,26.245
0.031,0.566,0.556,-13.855,20.264,32.227
0.069,0.649,0.569,-1.221,7.019,32.776
0.101,0.686,0.646,11.902,-6.287,28.259
0.128,0.717,0.778,18.860,-16.602,21.667
0.133,0.678,0.876,28.442,-21.484,16.052
0.168,0.670,0.928,34.058,-20.508,13.489
0.196,0.677,0.936,33.752,-16.052,13.489
0.176,0.699,0.939,28.381,-10.620,14.221
0.151,0.741,0.975,16.602,-5.432,13.184
0.129,0.735,1.005,7.568,0.488,9.399
0.108,0.699,1.014,7.629,7.202,4.395
0.085,0.637,0.984,7.019,14.709,-1.160
0.067,0.560,0.904,6.714,22.095,-4.517
0.079,0.495,0.806,6.958,27.100,-5.432
0.102,0.463,0.713,5.554,28.137,-3.845
0.125,0.443,0.654,7.507,25.146,-1.099
0.142,0.451,0.622,9.399,19.775,2.747
0.145,0.465,0.626,11.353,13.367,6.958
0.149,0.486,0.640,12.390,7.629,10.681
0.161,0.498,0.662,12.573,2.930,13.916
0.177,0.522,0.691,10.620,0.549,16.907
0.192,0.554,0.719,7.996,-1.038,19.836
0.184,0.608,0.753,6.104,-1.770,21.973
0.181,0.663,0.787,5.798,-1.831,21.667
0.183,0.685,0.812,7.507,-1.404,19.226
0.178,0.701,0.832,8.606,-0.427,15.808
0.168,0.701,0.834,10.010,1.587,12.573
0.156,0.683,0.823,10.437,4.150,9.033
0.149,0.660,0.793,9.460,6.470,5.737
0.155,0.620,0.759,8.972,8.301,2.991
0.151,0.576,0.733,7.812,9.155,1.282
0.148,0.544,0.717,6.470,8.240,0.977
0.132,0.522,0.702,6.653,7.080,1.709
0.115,0.498,0.689,6.042,5.737,2.808
0.123,0.477,0.697,1.343,3.784,4.456
0.127,0.467,0.731,-2.197,1.526,6.775
0.116,0.487,0.773,-2.014,-1.038,9.583
0.121,0.493,0.806,2.014,-2.747,11.902
0.121,0.499,0.825,7.507,-3.174,14.038
0.131,0.510,0.823,10.071,-2.747,16.357
0.155,0.557,0.807,9.094,-1.038,19.531
0.164,0.621,0.790,7.935,0.916,22.278
0.159,0.681,0.778,6.653,2.319,21.729
0.158,0.709,0.777,6.226,2.502,18.494
0.155,0.713,0.765,8.301,3.174,13.977
0.155,0.699,0.755,11.047,3.113,9.644
0.144,0.686,0.753,12.146,2.380,5.493
0.127,0.672,0.760,12.024,1.465,1.526

-0.292,-0.717,1.785,-26.062,72.266,47.729
-0.262,-0.724,1.659,-28.076,98.755,73.792
-0.258,-0.645,1.482,-28.442,119.019,99.670
-0.281,-0.534,1.350,-28.442,129.028,120.728
-0.295,-0.487,1.348,-27.832,129.822,135.010
-0.338,-0.478,1.477,-27.893,127.502,144.836
-0.429,-0.541,1.638,-24.475,130.127,153.748
-0.543,-0.725,1.771,-16.602,140.259,164.795
-0.640,-0.914,1.841,-14.526,158.264,181.335
-0.753,-1.013,1.794,-12.573,182.983,207.397
-0.903,-1.024,1.615,-4.517,211.060,243.835
-1.068,-0.901,1.320,5.859,236.633,288.513
-1.287,-0.605,0.937,8.789,255.615,337.585
-1.475,-0.240,0.517,4.333,265.930,383.301
-1.580,0.166,0.239,-12.634,264.282,419.434
-1.676,0.508,0.144,-34.790,252.808,444.824
-1.815,0.805,0.158,-49.561,238.708,460.815
-1.975,1.216,0.066,-47.363,227.844,471.008
-2.012,1.756,-0.236,-21.667,222.717,476.807
-1.877,2.256,-0.540,19.958,212.952,470.215
-1.759,2.682,-0.689,47.668,187.256,442.200
-1.695,2.920,-0.696,66.467,148.499,396.423
-1.644,2.901,-0.550,81.726,109.619,343.567
-1.656,2.843,-0.381,92.651,80.627,291.443
-1.673,2.693,-0.270,100.525,64.941,246.643
-1.647,2.518,-0.234,96.985,59.509,212.158
-1.619,2.409,-0.231,79.285,58.472,185.242
-1.601,2.354,-0.269,58.472,57.251,164.001
-1.561,2.341,-0.305,38.452,53.101,144.592
-1.486,2.289,-0.274,20.020,44.983,122.681
-1.439,2.195,-0.171,6.409,33.081,96.436
-1.383,2.014,-0.039,2.502,18.921,67.871
-1.349,1.755,0.081,8.423,4.761,38.940
-1.320,1.449,0.158,19.592,-7.202,12.390
-1.276,1.197,0.175,32.532,-16.968,-7.507
-1.272,1.094,0.106,46.326,-24.658,-19.958
-1.277,1.169,0.011,62.927,-32.104,-26.184
-1.258,1.399,-0.105,76.294,-44.250,-30.212
-1.248,1.792,-0.236,84.290,-64.392,-37.537
-1.248,2.306,-0.336,90.759,-89.417,-53.711
-1.273,2.693,-0.400,102.905,-114.014,-83.923
-1.315,2.922,-0.431,109.619,-136.414,-133.606
-1.373,2.924,-0.435,104.126,-159.180,-200.684
-1.531,2.818,-0.403,89.050,-184.937,-275.146
-1.657,2.639,-0.337,77.515,-211.853,-344.788
-1.842,2.443,-0.298,74.585,-237.915,-404.480
-2.060,2.207,-0.279,76.050,-262.207,-458.130
-2.289,2.030,-0.236,75.745,-285.400,-508.789
-2.513,1.855,-0.187,80.505,-306.641,-555.786
-2.792,1.671,-0.123,92.590,-325.439,-601.990
-3.082,1.358,0.042,103.699,-342.224,-650.269
-3.396,0.925,0.359,100.037,-354.736,-698.853
-3.691,0.384,0.909,79.102,-354.675,-738.159
-3.889,-0.146,1.518,45.410,-335.327,-759.888
-4.000,-0.409,1.864,6.531,-295.898,-757.385
-4.000,-0.475,1.878,-10.193,-248.535,-739.624
-4.000,-0.715,1.660,10.132,-213.379,-724.487
-3.799,-1.382,1.437,53.589,-195.862,-712.402
-3.250,-2.079,1.427,67.139,-189.819,-687.439
-2.564,-2.619,1.621,51.697,-184.998,-630.737
-1.947,-3.153,1.658,33.752,-177.551,-535.278
-1.644,-3.168,1.745,18.860,-165.894,-405.396
-1.421,-2.790,1.924,3.601,-152.039,-267.029
-1.219,-2.132,2.044,-11.902,-131.470,-143.982
-1.075,-1.515,2.053,-8.728,-104.919,-50.110
-0.881,-0.837,1.974,-2.502,-75.378,12.573
-0.787,-0.298,1.718,18.188,-48.035,53.223
-0.640,0.283,1.496,20.264,-25.696,69.946
-0.518,0.666,1.244,33.020,-10.864,64.331
-0.400,0.841,1.000,53.345,-4.639,41.870
-0.333,0.839,0.810,65.247,-4.639,10.071
-0.227,0.737,0.715,58.289,-9.094,-22.888
-0.121,0.523,0.725,46.753,-15.442,-47.058
-0.087,0.312,0.776,33.264,-19.287,-57.495
-0.063,0.135,0.835,19.470,-18.799,-54.871
-0.019,0.029,0.868,8.301,-14.404,-42.236
0.038,0.010,0.862,1.892,-8.362,-22.339
0.073,0.104,0.855,0.122,-4.395,-0.427
0.068,0.262,0.868,2.075,-3.540,18.921
0.047,0.437,0.880,7.874,-4.028,32.593
0.047,0.594,0.852,15.686,-4.089,41.260
0.049,0.748,0.797,18.127,-4.089,44.922
0.046,0.853,0.743,14.648,-5.127,43.518
0.079,0.943,0.745,5.066,-7.507,36.865
0.090,0.947,0.802,-1.709,-10.620,25.574
0.102,0.907,0.885,-6.409,-12.268,11.414
0.130,0.818,0.947,-3.784,-10.193,-0.610
0.156,0.730,0.951,2.197,-4.822,-6.653
0.161,0.678,0.924,6.042,2.075,-7.874
0.147,0.684,0.891,5.127,7.812,-6.531
0.140,0.723,0.856,3.418,11.902,-5.920
0.124,0.735,0.846,4.578,13.977,-8.118
0.097,0.705,0.836,7.629,14.099,-13.672
0.090,0.634,0.801,15.076,13.611,-18.921
0.079,0.545,0.745,23.865,11.963,-21.790
0.086,0.465,0.705,27.344,8.362,-22.034
0.106,0.410,0.710,23.804,3.784,-19.226
0.099,0.384,0.748,17.212,-0.122,-14.160
0.089,0.391,0.783,10.803,-2.319,-8.240
0.101,0.420,0.803,6.226,-2.014,-2.869
0.107,0.450,0.824,3.540,-0.793,1.038
0.101,0.463,0.853,2.380,-0.122,2.686
0.109,0.468,0.890,2.625,0.244,2.380
0.111,0.445,0.906,6.348,1.892,1.892
0.123,0.425,0.882,11.658,4.517,2.930
0.134,0.423,0.826,15.747,7.080,6.653
0.156,0.456,0.764,14.832,8.606,11.475
0.168,0.511,0.718,10.559,8.606,15.930
0.175,0.583,0.685,5.615,7.080,18.188
0.165,0.639,0.674,2.625,4.395,18.005
0.150,0.666,0.679,0.366,1.099,14.465
0.146,0.642,0.716,-0.977,-2.258,8.972
0.129,0.584,0.785,-3.296,-5.127,3.113
0.116,0.521,0.874,-6.165,-6.409,-1.343
0.120,0.465,0.949,-5.371,-5.371,-2.930
0.113,0.421,0.984,0.183,-1.709,-2.136
0.122,0.406,0.964,7.019,3.784,1.038
0.129,0.402,0.891,13.855,9.033,6.653
0.137,0.472,0.815,13.733,12.207,12.573

-0.375,-1.014,2.214,-74.219,68.481,49.438
-0.396,-1.188,2.363,-90.332,99.609,77.209
-0.401,-1.237,2.304,-82.336,133.606,111.572
-0.391,-1.160,2.090,-57.678,162.720,147.034
-0.427,-1.052,1.882,-28.870,181.702,180.054
-0.518,-0.916,1.764,-11.292,190.918,207.703
-0.611,-0.779,1.673,-1.160,195.984,231.567
-0.696,-0.715,1.600,9.827,203.003,253.357
-0.807,-0.678,1.519,13.123,211.365,272.522
-0.955,-0.737,1.466,3.357,220.215,290.283
-1.130,-0.788,1.402,-11.536,232.849,310.547
-1.321,-0.728,1.246,-25.269,251.587,339.478
-1.557,-0.571,1.011,-33.997,273.376,376.160
-1.901,-0.297,0.716,-38.757,291.870,413.452
-2.162,0.226,0.257,-38.147,304.260,448.792
-2.153,0.855,-0.299,-19.531,304.443,478.516
-2.058,1.513,-0.649,10.559,280.151,490.906
-2.042,2.067,-0.745,36.194,233.765,479.736
-2.064,2.372,-0.611,59.937,180.725,447.876
-2.089,2.472,-0.326,74.829,138.000,404.053
-2.161,2.459,-0.050,86.548,115.417,359.863
-2.161,2.386,0.075,99.915,111.389,324.707
-2.216,2.378,0.030,107.971,119.690,299.744
-2.263,2.452,-0.128,105.713,130.188,281.189
-2.223,2.569,-0.332,94.604,135.559,263.306
-2.124,2.805,-0.577,76.050,133.057,242.249
-1.942,2.990,-0.819,61.157,121.155,213.867
-1.776,3.119,-0.994,40.710,99.487,175.964
-1.732,3.222,-0.985,12.085,66.528,127.136
-1.714,2.853,-0.830,-3.906,24.231,68.909
-1.706,2.550,-0.648,-7.507,-17.151,15.137
-1.677,2.272,-0.424,-8.179,-52.124,-31.860
-1.709,2.063,-0.267,0.427,-78.979,-71.716
-1.758,1.979,-0.158,13.123,-98.938,-104.370
-1.788,1.968,-0.067,30.823,-112.976,-131.409
-1.842,2.039,-0.036,54.321,-121.643,-157.288
-1.891,2.118,-0.129,80.994,-124.207,-185.059
-1.865,2.170,-0.319,101.868,-123.779,-217.285
-1.819,2.247,-0.567,108.948,-127.075,-252.136
-1.784,2.351,-0.782,103.577,-139.771,-289.246
-1.791,2.407,-0.921,91.858,-165.833,-331.055
-1.852,2.399,-0.978,81.787,-204.102,-379.517
-1.992,2.351,-0.999,79.041,-249.634,-433.655
-2.243,2.171,-0.972,88.867,-298.218,-492.126
-2.572,1.933,-0.819,101.135,-345.825,-552.917
-2.933,1.625,-0.498,107.117,-388.367,-611.084
-3.346,1.202,0.061,100.647,-421.997,-665.100
-3.814,0.660,0.929,58.960,-442.017,-717.285
-4.000,0.115,1.971,-19.714,-435.669,-759.094
-4.000,-0.491,2.741,-79.956,-390.869,-779.785
-4.000,-0.906,3.029,-96.375,-318.054,-772.949
-4.000,-1.177,2.810,-60.791,-253.662,-737.976
-3.644,-1.506,2.480,13.245,-216.187,-691.040
-3.252,-1.943,2.224,73.364,-196.350,-644.287
-2.784,-2.390,1.983,104.736,-178.894,-589.111
-2.233,-2.729,1.724,108.826,-162.170,-512.512
-1.782,-2.705,1.713,61.707,-151.672,-417.847
-1.174,-2.287,1.772,-8.362,-143.555,-318.604
-1.166,-2.225,1.671,-3.967,-135.742,-211.609
-1.034,-1.622,1.760,-27.832,-122.253,-118.958
-0.896,-1.028,1.737,-40.466,-100.403,-52.307
-0.676,-0.409,1.659,-25.391,-78.735,-13.245
-0.547,-0.078,1.409,11.841,-63.721,7.568
-0.490,0.311,1.235,42.419,-55.969,14.038
-0.399,0.573,1.137,52.673,-53.284,3.296
-0.282,0.638,1.129,61.340,-53.345,-17.212
-0.210,0.536,1.162,68.604,-51.453,-38.635
-0.154,0.382,1.177,66.772,-42.847,-52.124
-0.088,0.219,1.148,53.101,-27.771,-54.871
-0.037,0.143,1.089,28.503,-10.864,-48.340
0.001,0.170,1.004,3.052,2.747,-35.583
0.046,0.229,0.933,-11.963,12.024,-22.644
0.079,0.290,0.908,-15.930,14.893,-11.963
0.082,0.384,0.930,-10.498,13.123,-3.235
0.046,0.475,0.935,3.113,9.827,3.601
0.010,0.550,0.848,20.935,8.057,8.057
0.060,0.594,0.725,31.555,6.470,10.620
0.113,0.624,0.662,28.870,1.526,12.024
0.134,0.681,0.690,19.043,-4.883,12.085
0.137,0.723,0.746,10.010,-8.850,10.803
0.142,0.745,0.793,5.554,-9.705,8.179
0.145,0.757,0.843,0.488,-8.423,3.784
0.129,0.736,0.899,-0.793,-6.775,-1.892
0.125,0.666,0.957,0.610,-4.456,-8.118
0.149,0.564,0.993,4.822,-0.671,-13.184
0.159,0.470,0.987,12.756,4.578,-13.733
0.165,0.412,0.933,19.531,10.315,-9.460
0.177,0.418,0.837,22.339,15.320,-1.648
0.175,0.478,0.737,17.700,18.555,7.385
0.167,0.554,0.672,9.094,18.982,14.648
0.178,0.641,0.650,-0.671,16.785,18.555
0.172,0.695,0.661,-6.226,13.000,18.860
0.140,0.789,0.666,-7.507,9.338,16.052
0.158,0.826,0.673,-2.319,5.371,9.766
0.161,0.791,0.721,5.127,-0.366,0.000
0.151,0.707,0.814,10.498,-4.883,-10.010
